user_id,name,affiliation,prev_rank,p_wins,p_win_pct,season_hits,week0_rank,week1_hits,week1_rate,week1_rank,week2_hits,week2_rate,week2_rank,week3_hits,week3_rate,week3_rank,week4_hits,week4_rate,week4_rank,week5_hits,week5_rate,week5_rank,week6_hits,week6_rate,week6_rank,week7_hits,week7_rate,week7_rank,week8_hits,week8_rate,week8_rank,week9_hits,week9_rate,week9_rank,week10_hits,week10_rate,week10_rank,week11_hits,week11_rate,week11_rank,week12_hits,week12_rate,week12_rank,week13_hits,week13_rate,week13_rank,week14_hits,week14_rate,week14_rank,week15_hits,week15_rate,week15_rank,week16_hits,week16_rate,week16_rank,week17_hits,week17_rate,week17_rank
121,Lorenzo Reyes,USA Today,7,182,68.421,160,17.0,8,12.0,122.0,7,11.25,112.0,14,15.333333333333332,23.0,9,16.25,52.0,10,14.3,67.0,10,14.833333333333332,24.0,11,15.428571428571429,13.0,11,16.0,5.0,8,14.38888888888889,14.0,3,10.05,82.0,6,8.90909090909091,122.0,8,11.375,117.0,12,14.5,64.0,11,16.07142857142857,4.0,13,16.7,10.0,11,16.75,3.0,8,14.205882352941178,33.0
32,Nate Davis,USA Today,8,181,68.045,158,18.0,9,13.5,109.0,6,11.25,112.0,13,14.166666666666668,69.0,12,17.5,6.0,9,15.4,16.0,9,13.833333333333332,58.0,9,13.785714285714285,69.0,11,14.875,55.0,8,14.277777777777779,19.0,5,11.05,28.0,7,10.454545454545453,90.0,10,13.0,80.0,10,14.538461538461538,61.0,11,15.107142857142858,35.0,11,15.666666666666668,41.0,10,15.1875,59.0,8,13.647058823529413,57.0
63,NFL.com Fan Picks,NFL,9,180,67.669,160,26.0,11,16.5,60.0,7,13.5,51.0,13,15.166666666666668,31.0,9,16.0,59.0,11,15.1,32.0,8,14.416666666666668,35.0,10,13.928571428571429,61.0,10,14.9375,51.0,8,13.833333333333332,32.0,6,11.65,13.0,8,11.59090909090909,32.0,11,14.166666666666668,24.0,9,14.653846153846153,51.0,8,13.107142857142858,111.0,12,14.7,84.0,11,16.25,12.0,8,14.205882352941178,33.0
29,Gordon McGuinness,ProFootballFocus,9,180,67.669,166,26.0,11,16.5,60.0,10,15.75,4.0,13,17.166666666666668,6.0,11,17.625,5.0,9,15.4,16.0,13,16.583333333333332,2.0,10,17.0,1.0,10,15.4375,28.0,7,13.722222222222221,40.0,3,9.85,93.0,12,12.454545454545453,13.0,9,15.416666666666668,4.0,8,13.346153846153847,100.0,10,13.857142857142858,89.0,12,15.933333333333334,30.0,9,15.40625,49.0,9,13.882352941176471,51.0
154,Microsoft Cortana,Microsoft,9,180,67.669,162,26.0,13,19.5,8.0,6,14.25,34.0,11,13.5,89.0,8,14.25,112.0,10,13.8,86.0,9,14.25,42.0,10,14.285714285714285,45.0,13,16.5,2.0,9,15.944444444444445,1.0,4,11.15,23.0,9,11.136363636363637,52.0,10,14.166666666666668,24.0,11,15.23076923076923,28.0,9,14.714285714285715,46.0,11,14.766666666666666,79.0,10,15.28125,53.0,9,14.264705882352942,26.0
160,Numberfire,NumberFire,9,180,67.669,164,26.0,12,18.0,32.0,8,15.0,15.0,11,14.666666666666668,52.0,10,15.625,81.0,11,15.7,11.0,10,15.666666666666668,7.0,10,15.142857142857142,17.0,9,14.5625,68.0,8,13.444444444444445,44.0,4,10.65,44.0,8,10.59090909090909,86.0,10,13.625,46.0,12,15.73076923076923,5.0,9,15.214285714285715,28.0,13,15.833333333333332,33.0,10,16.34375,9.0,9,14.323529411764707,22.0
106,Pete Prisco,CBS,9,180,67.669,154,26.0,8,12.0,122.0,9,12.75,75.0,12,15.333333333333332,23.0,10,15.875,67.0,9,14.3,67.0,8,13.166666666666668,87.0,9,13.142857142857142,98.0,12,15.3125,32.0,8,14.722222222222221,4.0,4,10.45,60.0,8,10.40909090909091,94.0,9,12.916666666666668,83.0,9,13.423076923076923,97.0,10,13.964285714285715,84.0,11,15.033333333333333,71.0,10,15.0625,67.0,8,13.529411764705882,66.0
161,Teamrankings,TeamRankings,9,180,67.669,163,26.0,10,15.0,88.0,8,13.5,51.0,13,15.666666666666668,17.0,10,16.625,32.0,11,15.7,11.0,10,15.666666666666668,7.0,9,14.571428571428571,33.0,11,15.125,38.0,8,14.5,9.0,4,10.7,38.0,8,10.636363636363637,84.0,8,12.583333333333332,95.0,13,15.23076923076923,28.0,11,16.785714285714285,2.0,12,16.366666666666667,17.0,9,15.34375,51.0,8,13.294117647058822,76.0
45,Brad Gagnon,Bleacher Report,9,180,67.669,157,26.0,11,16.5,60.0,5,12.0,100.0,13,13.833333333333332,78.0,10,16.375,45.0,10,14.9,42.0,8,13.75,63.0,10,13.785714285714285,69.0,10,14.8125,59.0,6,12.61111111111111,85.0,6,10.45,60.0,11,13.045454545454547,4.0,7,13.458333333333332,59.0,10,13.0,108.0,10,14.535714285714285,59.0,11,15.1,67.0,10,15.125,62.0,9,14.117647058823529,40.0
59,Elliot Harrison,NFL,9,180,67.669,151,26.0,11,16.5,60.0,5,12.0,100.0,12,13.166666666666668,97.0,10,15.75,75.0,7,13.0,109.0,10,13.083333333333332,93.0,9,14.071428571428571,52.0,9,13.5625,96.0,7,12.444444444444445,90.0,4,9.7,97.0,9,10.727272727272727,75.0,9,13.25,70.0,13,15.423076923076923,17.0,9,15.428571428571429,20.0,10,13.966666666666667,110.0,9,13.96875,107.0,8,12.941176470588236,90.0
165,Mark Malone,Westwood One,10,179,67.803,158,27.0,9,13.5,109.0,7,12.0,100.0,11,13.5,89.0,11,15.75,75.0,9,14.7,48.0,10,14.25,42.0,11,15.357142857142858,15.0,9,14.8125,59.0,5,11.555555555555555,115.0,7,10.45,60.0,8,11.90909090909091,22.0,10,13.458333333333332,59.0,12,15.576923076923077,11.0,8,14.535714285714285,59.0,12,14.633333333333333,88.0,10,15.65625,34.0,9,14.147058823529413,36.0
47,Marc Sessler,NFL,11,179,67.293,143,31.0,9,13.5,109.0,7,12.0,100.0,8,11.5,126.0,10,13.25,121.0,5,11.4,124.0,7,9.833333333333334,127.0,11,13.071428571428571,103.0,9,14.125,81.0,6,11.5,116.0,6,9.9,91.0,8,10.90909090909091,69.0,10,13.0,80.0,11,14.615384615384615,54.0,11,15.214285714285715,28.0,9,14.233333333333334,101.0,9,13.25,120.0,7,12.205882352941178,116.0
92,Don Banks,Patriots.com,11,179,67.293,160,31.0,11,16.5,60.0,7,13.5,51.0,11,13.833333333333332,78.0,10,15.375,87.0,9,14.3,67.0,11,14.916666666666668,20.0,10,15.428571428571429,13.0,11,15.5,21.0,8,14.38888888888889,14.0,4,10.6,48.0,9,11.09090909090909,55.0,11,14.666666666666668,14.0,10,15.192307692307693,29.0,11,15.25,25.0,11,15.8,35.0,8,14.25,95.0,8,12.705882352941178,100.0
21,Ben Stockwell,ProFootballFocus,11,179,67.293,142,31.0,8,12.0,122.0,3,8.25,127.0,13,12.0,122.0,9,15.125,92.0,8,12.6,117.0,11,13.833333333333332,58.0,11,15.5,9.0,9,14.5,72.0,7,12.38888888888889,91.0,5,10.2,72.0,7,10.136363636363637,106.0,6,10.541666666666668,124.0,9,11.576923076923077,122.0,10,13.642857142857142,97.0,8,13.133333333333333,119.0,11,13.71875,115.0,7,13.176470588235293,78.0
49,Seth Wickersham,ESPN,11,179,67.293,149,31.0,10,15.0,88.0,7,12.75,75.0,13,15.0,37.0,11,17.125,14.0,6,13.2,104.0,8,11.583333333333332,120.0,9,13.071428571428571,103.0,11,14.6875,63.0,8,14.11111111111111,24.0,4,10.35,63.0,10,11.40909090909091,44.0,7,12.833333333333332,86.0,6,10.73076923076923,125.0,11,12.821428571428571,116.0,9,14.333333333333332,99.0,10,13.875,112.0,9,13.882352941176471,51.0
16,Whatifsports,FOX,12,178,67.939,156,32.0,11,16.5,60.0,6,12.75,75.0,13,14.5,58.0,9,15.875,67.0,10,14.4,58.0,7,13.166666666666668,87.0,9,12.642857142857142,109.0,10,14.1875,79.0,9,14.166666666666668,21.0,6,12.0,6.0,8,11.454545454545453,43.0,10,13.5,55.0,10,14.538461538461538,61.0,7,12.964285714285715,114.0,10,13.0,121.0,11,15.0625,67.0,10,15.088235294117647,6.0
27068,Jimmy Traina,MMQB,13,178,66.917,155,33.0,7,10.5,126.0,6,9.75,124.0,13,13.833333333333332,78.0,10,16.0,59.0,11,15.2,24.0,7,13.5,75.0,10,13.071428571428571,103.0,10,14.625,66.0,7,13.0,63.0,4,9.75,96.0,8,10.227272727272727,102.0,9,12.75,88.0,10,13.807692307692307,85.0,10,14.357142857142858,67.0,14,16.53333333333333,14.0,9,16.03125,17.0,10,14.058823529411764,43.0
18,Prediction Machine,Prediction Machine,14,177,66.541,162,35.0,12,18.0,32.0,8,15.0,15.0,12,15.333333333333332,23.0,11,16.875,23.0,11,16.4,3.0,8,14.666666666666668,26.0,11,14.714285714285715,27.0,10,15.6875,11.0,7,13.5,43.0,4,10.2,72.0,9,11.181818181818182,50.0,9,13.666666666666668,42.0,13,15.807692307692307,4.0,9,15.785714285714285,9.0,12,15.366666666666667,56.0,9,15.34375,51.0,7,12.764705882352942,96.0
65,Mike Florio,PFT,14,177,66.541,157,35.0,11,16.5,60.0,8,14.25,34.0,12,15.166666666666668,31.0,10,16.125,55.0,10,15.1,32.0,8,13.916666666666668,53.0,9,13.357142857142858,91.0,11,14.9375,51.0,7,13.777777777777779,36.0,6,11.1,26.0,8,11.545454545454547,38.0,9,13.041666666666668,76.0,9,13.538461538461538,93.0,11,14.607142857142858,54.0,13,16.733333333333334,9.0,8,15.1875,59.0,7,12.117647058823529,121.0
95,Steve Mariucci,NFL,15,176,67.176,151,36.0,9,13.5,109.0,7,12.0,100.0,12,14.166666666666668,69.0,10,15.75,75.0,8,13.6,93.0,9,13.083333333333332,93.0,7,12.428571428571429,114.0,9,12.4375,116.0,6,11.777777777777779,114.0,3,8.5,124.0,9,10.045454545454547,109.0,12,14.708333333333332,11.0,11,15.807692307692307,4.0,9,14.321428571428571,69.0,12,14.933333333333334,75.0,10,15.46875,44.0,8,13.441176470588236,73.0
48,Michael Irvin,NFL,16,176,66.415,158,37.0,10,15.0,88.0,9,14.25,34.0,11,15.0,37.0,10,15.5,82.0,11,15.6,12.0,9,15.0,17.0,10,14.5,36.0,11,15.5625,18.0,8,14.444444444444445,11.0,6,11.75,10.0,10,12.772727272727273,7.0,9,14.25,20.0,11,14.807692307692307,46.0,7,13.714285714285715,96.0,10,13.233333333333334,118.0,9,14.21875,96.0,7,12.647058823529413,104.0
75,Vinnie Iyer,Sporting News,17,176,66.165,162,40.0,11,16.5,60.0,7,13.5,51.0,13,15.166666666666668,31.0,10,16.625,32.0,10,15.1,32.0,10,15.083333333333332,14.0,9,14.5,36.0,10,14.5,72.0,7,13.333333333333332,49.0,4,10.05,82.0,11,12.136363636363637,18.0,8,14.083333333333332,30.0,12,14.692307692307693,49.0,9,15.178571428571429,30.0,12,15.266666666666666,60.0,11,16.3125,11.0,8,14.264705882352942,26.0
27,Steve Palazzolo,ProFootballFocus,17,176,66.165,151,40.0,8,12.0,122.0,9,12.75,75.0,13,16.0,15.0,10,16.5,43.0,7,13.2,104.0,9,12.666666666666668,103.0,9,13.642857142857142,78.0,9,13.625,92.0,8,13.055555555555555,60.0,4,10.3,67.0,9,10.818181818181818,70.0,7,12.25,107.0,9,12.26923076923077,115.0,10,13.821428571428571,91.0,11,14.9,76.0,9,14.40625,92.0,10,13.941176470588236,47.0
56,Kevin Patra,NFL,17,176,66.165,159,40.0,11,16.5,60.0,8,14.25,34.0,14,16.5,9.0,9,16.75,28.0,10,14.7,48.0,10,15.166666666666668,12.0,8,14.0,56.0,10,14.0,84.0,7,13.333333333333332,49.0,5,10.6,48.0,8,11.045454545454547,62.0,9,13.041666666666668,76.0,9,13.538461538461538,93.0,9,13.535714285714285,102.0,12,15.133333333333333,65.0,9,15.125,62.0,11,14.676470588235293,11.0
34,Josh Katzowitz,Pickwatch,19,175,65.789,171,42.0,11,16.5,60.0,9,15.0,15.0,14,17.166666666666668,6.0,9,16.875,23.0,10,14.8,44.0,10,15.25,11.0,11,15.785714285714285,5.0,11,16.3125,3.0,8,14.666666666666668,6.0,7,12.5,1.0,9,12.954545454545453,6.0,9,13.916666666666668,36.0,11,14.961538461538462,42.0,11,16.0,5.0,12,16.566666666666666,13.0,10,16.0625,16.0,9,14.529411764705882,13.0
73,Michael Schottey,FanDuel,20,174,65.414,158,46.0,10,15.0,88.0,6,12.0,100.0,14,15.0,37.0,10,17.0,20.0,9,14.4,58.0,11,15.0,17.0,11,16.07142857142857,3.0,10,15.5625,18.0,7,13.38888888888889,46.0,5,10.65,44.0,6,10.0,111.0,10,12.541666666666668,99.0,10,14.576923076923077,58.0,9,14.071428571428571,76.0,13,15.7,40.0,9,15.6875,32.0,8,13.147058823529413,80.0
97,Tom Pelissero,USA Today,20,174,65.414,150,46.0,8,12.0,122.0,6,10.5,119.0,10,12.0,122.0,10,14.25,112.0,9,13.8,86.0,10,13.916666666666668,53.0,9,13.928571428571429,61.0,7,12.3125,118.0,8,11.777777777777779,114.0,5,10.6,48.0,9,11.136363636363637,52.0,9,13.166666666666668,72.0,10,13.73076923076923,89.0,13,15.892857142857142,8.0,11,16.46666666666667,15.0,9,14.46875,88.0,7,12.411764705882353,111.0
67,Michael David Smith,PFT,20,174,65.414,159,46.0,10,15.0,88.0,7,12.75,75.0,13,15.0,37.0,10,16.5,43.0,10,15.0,38.0,8,13.833333333333332,58.0,10,13.857142857142858,65.0,11,15.4375,28.0,7,13.777777777777779,36.0,5,10.55,54.0,9,11.545454545454547,38.0,9,13.541666666666668,51.0,12,15.153846153846153,33.0,10,15.678571428571429,12.0,12,15.766666666666666,36.0,8,14.71875,78.0,8,12.676470588235293,101.0
131,Joel Thorman,SB Nation,20,174,65.414,151,46.0,10,15.0,88.0,6,12.0,100.0,13,14.333333333333332,64.0,5,13.25,121.0,8,10.7,126.0,8,12.166666666666668,110.0,8,12.142857142857142,116.0,9,12.6875,114.0,7,12.11111111111111,100.0,5,9.95,88.0,11,12.09090909090909,19.0,10,14.666666666666668,14.0,8,13.153846153846153,105.0,12,14.285714285714285,71.0,13,16.933333333333334,3.0,8,14.90625,73.0,10,13.441176470588236,73.0
164,James Lofton,Westwood One,21,173,65.53,156,47.0,9,13.5,109.0,6,11.25,112.0,14,14.833333333333332,42.0,9,16.25,52.0,10,14.3,67.0,9,14.25,42.0,8,13.142857142857142,98.0,9,13.125,105.0,6,11.944444444444445,104.0,5,9.75,96.0,9,11.272727272727273,47.0,9,13.291666666666668,67.0,12,14.923076923076923,44.0,10,15.464285714285715,19.0,13,16.1,23.0,10,16.125,14.0,8,13.588235294117647,63.0
64,Eric Allen,ESPN,22,173,65.283,144,48.0,9,13.5,109.0,4,9.75,124.0,13,12.833333333333332,110.0,9,15.375,87.0,8,12.8,113.0,9,12.833333333333332,98.0,10,13.928571428571429,61.0,8,13.375,99.0,7,11.777777777777779,114.0,4,9.55,100.0,4,7.863636363636363,127.0,9,10.416666666666666,125.0,12,14.576923076923077,58.0,10,15.142857142857142,33.0,11,14.733333333333334,80.0,9,14.25,95.0,8,12.735294117647058,98.0
87,Chris Wesseling,NFL,23,173,65.038,158,51.0,11,16.5,60.0,6,12.75,75.0,11,13.166666666666668,97.0,11,15.875,67.0,8,14.2,72.0,10,13.75,63.0,11,15.357142857142858,15.0,8,14.25,78.0,7,12.11111111111111,100.0,7,11.5,16.0,9,12.5,11.0,9,13.5,55.0,10,14.038461538461538,78.0,11,15.107142857142858,35.0,13,16.733333333333334,9.0,9,15.71875,31.0,7,12.647058823529413,104.0
147,Alex Marvez,FOX,23,173,65.038,157,51.0,8,12.0,122.0,6,10.5,119.0,13,14.0,72.0,11,16.75,28.0,10,15.3,20.0,10,14.833333333333332,24.0,10,14.857142857142858,25.0,8,13.75,85.0,8,12.666666666666668,82.0,6,11.5,16.0,7,10.90909090909091,69.0,13,14.583333333333332,17.0,9,15.576923076923077,11.0,10,14.107142857142858,75.0,10,14.633333333333333,88.0,10,14.65625,81.0,8,13.617647058823529,60.0
107,Jarrett Bell,USA Today,23,173,65.038,160,51.0,13,19.5,8.0,6,14.25,34.0,13,14.833333333333332,42.0,12,18.0,3.0,8,15.2,24.0,9,13.583333333333332,68.0,10,14.571428571428571,33.0,10,15.0625,42.0,6,12.833333333333332,74.0,6,10.65,44.0,7,11.045454545454547,62.0,11,13.625,46.0,10,15.153846153846153,33.0,8,13.607142857142858,99.0,12,14.7,84.0,8,14.65625,81.0,11,14.205882352941178,33.0
66,Sam Monson,ProFootballFocus,24,172,64.662,152,55.0,12,18.0,32.0,9,15.75,4.0,12,16.0,15.0,10,16.375,45.0,10,15.3,20.0,7,13.5,75.0,12,14.642857142857142,30.0,9,15.5625,18.0,7,12.88888888888889,69.0,2,9.0,118.0,9,10.0,111.0,7,12.416666666666668,102.0,9,12.423076923076923,113.0,10,13.964285714285715,84.0,9,13.966666666666667,110.0,10,14.0,105.0,8,13.470588235294118,71.0
76,Nathan Jahnke,ProFootballFocus,24,172,64.662,147,55.0,8,12.0,122.0,6,10.5,119.0,11,12.666666666666668,113.0,9,14.25,112.0,8,12.7,114.0,9,12.75,101.0,11,14.428571428571429,41.0,7,13.3125,101.0,9,12.333333333333332,93.0,3,10.05,82.0,10,10.636363636363637,84.0,11,14.75,10.0,11,15.346153846153847,22.0,7,13.285714285714285,108.0,11,13.366666666666667,115.0,10,14.90625,73.0,6,12.323529411764707,114.0
83,Mark Schlereth,ESPN,24,172,64.662,156,55.0,12,18.0,32.0,6,13.5,51.0,9,12.0,122.0,10,14.125,114.0,9,14.1,75.0,8,13.0,97.0,10,13.571428571428571,82.0,11,15.1875,35.0,6,13.0,63.0,6,10.35,63.0,9,11.863636363636363,24.0,9,13.375,63.0,9,13.384615384615385,98.0,10,13.928571428571429,85.0,11,15.0,73.0,10,15.03125,69.0,11,15.088235294117647,6.0
98,Dave Richard,CBS,24,172,64.662,168,55.0,13,19.5,8.0,7,15.0,15.0,11,14.166666666666668,69.0,11,16.25,52.0,8,14.5,55.0,11,14.583333333333332,28.0,10,15.571428571428571,6.0,10,15.0625,42.0,7,13.38888888888889,46.0,7,11.75,10.0,11,13.818181818181818,1.0,10,15.333333333333332,6.0,11,15.384615384615385,20.0,9,14.857142857142858,44.0,13,15.966666666666667,28.0,10,16.46875,7.0,9,14.441176470588236,19.0
137,Boomer Esiason,CBS,25,171,64.773,154,56.0,10,15.0,88.0,6,12.0,100.0,11,13.0,104.0,9,14.5,106.0,12,15.3,20.0,11,16.416666666666668,3.0,9,14.857142857142858,25.0,11,14.9375,51.0,5,12.666666666666668,82.0,7,10.55,54.0,7,11.454545454545453,43.0,8,11.916666666666668,109.0,10,13.461538461538462,95.0,9,13.964285714285715,84.0,13,15.6,45.0,9,15.59375,39.0,7,12.529411764705882,107.0
105,Mike Freeman,Bleacher Report,26,171,64.286,154,60.0,12,18.0,32.0,7,14.25,34.0,11,14.0,72.0,13,17.375,10.0,10,16.8,1.0,8,14.083333333333332,47.0,10,14.071428571428571,52.0,9,14.5,72.0,7,12.833333333333332,74.0,5,10.6,48.0,9,11.59090909090909,32.0,9,13.583333333333332,48.0,10,14.115384615384615,77.0,10,14.642857142857142,51.0,8,13.6,112.0,8,12.5625,126.0,8,12.529411764705882,107.0
